AdapterInfo { name: "Apple M1 Pro", vendor: 0, device: 0, device_type: IntegratedGpu, driver: "", driver_info: "", backend: Metal }
samples: 1000
test,cpu_encode,mean,median,min,max,plot
spirograph.svg,1.65ms,108.90µs,108.08µs,9.96µs,1.04ms,█▂▁▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▁▁▂▁▂▁▁▂▁▁▁▂▁▂▁▂▂▂▂▁▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▃▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▁▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▁▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▁▂▁▂▁▂▁▁▁▁▁▁▁▁▁▁▁▂▁▁▂▂▂▁▂▂▂▂▂▂▂▁▂▂▂▂▂▁▁▁▂▁▁▁▁▁▁▁▂▁▁▁▁▁▁▁▁▁▂▁▂▂▂▂▁▂▁▁▂▂▂▂▁▂▂▁▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▁▁▁▂▁▁▂▁▂▁▁▁
lorenz.svg,2.02ms,100.85µs,99.96µs,75.00µs,390.08µs,▁▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▁▂▂▂▂▁▂▂▂▂▁▂▂▁▂▂▁▁▁▂▂▁▂▁▂▁▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▁▂▂▂▁▂▂▁▂▂▂▂▂▂▂▂▁▁▂▁▂▂▂▂▁▂▁▂▂▂▂▂▁▂▁▂▂▂▂▂▂▂▂▂▂▂▂▁▂▁▂▂▂▁▂▁▂▂▂▂▂▂▂▂▂▁▂▁▂▂▂▂▂▁▁▂▁▁▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▁▂▁▂▁▂▂▂▂▂▂▂▂▂▁▁▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▁▁▂▂▂▂▂▁▁▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▁▁▁▂▂▂▁▂▂▂▂▁▂▂▁▂▁▂▂▂▂▁▁▂▂▂▂▂▂▁▂▂▂▁▂▂▂▁▂▂▁▁▂▁▂▂▂▂▂▂▁▂▁▂▁▂▂▁▂▂▂▂▂▂▂▂▁▂▁▁▁▁▂▁▁▂▂▁▂▂▁▂▁▂▂▂▁▁▁▂▁▁▁▂▁▂▁▂▂▁▂▁▁▂▂▁▂▁▁▂▁▁▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▁▂▁▂▂▂▂▂▁▂▁▂▂▂▂▂▂▂▁▁▂▂▂▁▁▂▁▂▂▁▂▁▂▂▂▂▂▁▂▂▂▂▂▁▂▂▁▁▂▂▁▂▂▂▁▂▂▁▂▂▂▂▁▂▂▂▂▂▂▁▂▁▂▂▁▁▁▁▂▂▂▂▂▂▁▂▁▂▂▂▂▂▁▁▁▂▂▁▂▂▁▁▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▁▁▁▂▂▁▁▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▁▂▂▁▂▂▂▂▂▁▂▂▂▂▁▂▂▂▂▂▁▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▁▂▂▂▁▁▁▁▁▁▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▁▂▂▂▁▂▁▂▂▂▂▂▂█▂▁▁▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▁▂▂▂▁▂▁▂▁▂▂▂▁▁▂▁▂▂▂▂▂▂▃▂▂▁▂▁▂▁▂▂▁▂▂▁▂▁▂▂▂▂▂▂▂▂▂▁▂▂▁▂▂▂▂▂▂▁▂▂▁▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▁▂▂▂▁▂▂▂▁▂▁▂▂▂▂▂▂▁▂▁▁▁▁▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▁▂▁▁▂▁▂▁▂▁▁▁▂▂▂▁▂▂▂▂▁▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▁▂▁▁▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▁▂▁▂▂▂▂▂▂▂▂▂▂▁▁▂▁▂▂▂▁▂▂▁▂▁▂▂▁▂▁▂▂▂▁▂▂▂▂▂▂▁▁▂▁▁▂▁▂▂▁▂▂▂▁▂▂▂▁▁▂▂▁▂▂▂▁▁▁▂▂▂▂▂▂▁▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂
spiral.svg,1.39ms,128.77µs,143.50µs,10.17µs,190.17µs,▅▅▂▆▄▃▃▄▃▄▄▃▂▂▁▁▁▄▄▄▆▆▆▅▅▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▅▆▆▆▇▆▆▆▇▇▇▇▆▅▆▆▅▂▆▆▆▆▆▆▆▆▆▆▆▇▆▅▇▆▇▅▆▆▇▆▅▅▆▁▅▆▆▅▅▅▇▁▅▁▆▅▁▅▆▆▅▆▆▁▆▇▆█▇▂▇▇▅▅▅▆▆▇▆▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆█▇▆▆▇▇▆▅▆▅▆▆▆▆▅▆▆▇▆▆▆▇▆▅▆▆▇▅▆▆▆▆▆▆▆▆▆▆▆▅▅▆▆▆▆▇▆▆▆▆▆▆▆▆▅▆▆▅▆▆▆▇▆▅▇▆▅▆▆▆▇▆▅▆▅▅▆▆▆▆▆▆▆▇▆▆▆▂▆▆▆▆▇▅▆▆▆▆▅▅▆▇▅▆▆▆█▆▆▇▆▅▆▆▇▁▆▆▆▆▆▆▆▅▄▅▆▅▄▁▄▁▁▅▄▄▄▄▄▄▄▄▄▅▄▄▅▄▄▄▆▄▅▄▄▅▄▅▄▄▅▄▅▅▂▅▄▄▅▅▄▅▂▆▅▂▅▅▆▆▅▆▆▇█▅▆▂▅▅▇▇▁▅▆▆▆▅▅▆▇▅▇▆▆▅▅▆▆▂▆▆▆▆▅▅▆▅▄▅▅▅▇▅▅▆▆▅▅▆▂▆▅▅▆▅▅▆▆▁▅▆▆▅▅▆▆▁█▇▇██▇▇▇█▇▇▇▇▇▇▇▇▇█▇▇▇▇▇▅▇█▁▄▁▆▆▆▅▆▇▆▇▆▆▆▆▆▆▆▆█▆▅▆▆▆▆▁▄▄▁▁▁▂▄▄▅▂▅▆▄▅▁▁▅▅▁▂▁▅▄▁▁▁▂▂▂▄▅▂▂▁▁▄▄▄▁▄▄▄▄▁▄▄▄▁▄▄▁▄▅▄▁▁▂▁▅▁▂▄▅▅▅▄▅▅▁▁▅▆▆▅▇▇▇▇▇█▇▇▇▇▇██▇▇▇▅▆▇▅▅▅▁▆▆▅▆▆▆▆▆▆▆▇█▇▇▇████▇▇▇▇▇▇▇▇█▇▇█▇▇█▇▇▇▇▇█▇▇▇▇█▇█▇█▇▇▇▇▇▇▇▇▇█▇▇██▇▇▇██▇▇▇▇▆▁▇▆▇▁▄▅▅▆▆▇▇▆▆▁▅▆▆▆▆▅▆▆▆▇▆▆▇▆▇▇▆▅▆▆▁▅▆▇▇▅▆▆▇▆▅▆▆▇▅▁▆▆▆▆▆▆▆▆▆▆▆▇▆▇▆▆▆▆▁▆▆▇▇▁▅▆▇▆▆▆▆▆▆▁▆▆▆▇▆▆▆▆▇▆▆▇▆▅▆▆▂█▆▇▇▆▁▅▆▆▆▅▇▆▆▆▆▆▇▆▅▆▆▅▁▆▁▅▅▆▆▆▆▅▆▅▆▆▆▅▆▇▇▆▆▇▇▆▁▆▆▅▆▆▁▆▆▆▇▆▆▆▆▂▆▆▇▅▆▆▆▆▆▇▆▇▆▅▆▅▁▁▅▆▅▄▅▅▁▅▅▆▂▅▅▇▆▆▅▆▆▇▇▅▇▆▆▅▇▆▅▅▆▁▅▅▆▆▆▆▆▆▇▇▆▇▇▇▆▆▇▇▁▆▆▇▅▅▆▅▁▂▅▇▅▄▁▆▁▆▅▇▆▅██▇█▇▇▇▆▅▆▇▆▆▄▆▆▅▅▅▆▅▆▅▆▁▂▅▅▆▅▅▁▇▆▅▅▆▇▇▆▆▆▇▇▇██▇▆▂▆▆▇▆▅▅▆▁▂▅▆▆▁▅▆▆▇▆▆▆▆▇▆▅▆▁▅▅▆▆▇▆▅▇▆▅▅▆▆▇▆▆▆▁▅▆▇▆▆▅▆▆▆▆▆▆▆▅▅▅▆▆▅▆▆▁▆▆▆▆▆▆▇▆▆▆▇▇█▆█
blender.svg,2.23ms,143.17µs,141.29µs,11.00µs,285.96µs,▅▅▆▃▄▃▄▄▃▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▅▄▅▄▄▄▄▄▄▄▄▅▄▄▄▄▄▄▄▄▄▅▄▃▄▅▄▄▄▅▄▅▄▄▄▅▄▅▅▅▅▄▄▄▄▄▄▅▄▄▄▄▅▄▄▄▅▄▄▄▄▄▄▄▄▄▄▄▄▄▅▄▄▄▄▄▄▄▄▄▅▄▄▄▅▄▄▄▄▄▄▄▄▅▄▄▄▄▄▄▄▄▄▄▄▄▃▄▄▄▄▄▄▄▄▄▄▄▄▄▄▆▆▅▅▅▆▅▅▄▅▅▅▅▅▅▅▅▅▅▆▅▄▅▅▅▅▅▅▅▅▅▅▅▅▆▆▅▅▅▅▅▄▄▄▄▄▄▄▄▄▄▅▄▄▄▅▄▄▆▅▅▅▆▅▅▅▅▄▄▄▅▅▅▅▅▆▅▅▅▆▄▅▅▅▄▄▄▄▅▅▅▅▅▄▄▄▄▄▄▄▄▃▄▄▁▄▄▄▄▄▄▄▄▆▅▄▄▄▄▄▅▅▄▅▄▄▄▄▅▄▄▄▄▄▄▅▄▄▄▄▄▅▄▄▄▄▄▄▅▅▅▄▄▄▄▄▄▄▄▄▄▄▄▄▄▅▄▄▄▄▁▄▄▄▅▅▅▅▄▄▄▅▄▄▅▅▅▅▅▇▆▄▄▁▃▄▄▄▄▄▄▄▄▄▅▄▄▄▅▄▄▄▅▅▄▄▅▄▄▄▄▄▄▄▄▄▄▄▄▅▄▄▄▄▄▄▄▄▅▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▅▅▄▄▄▅▄▄▅▅▅▅▅▅▅▅▅▅▅▅▅▆▆▅▅▅▅▅▅▅▆▆▅▄▅▅▅▅▅▅▅▆▄▄▄▄▅▅▅▅▅▅▅▅▄▄▄▄▄▄▄▄▄▄▄▄▅▄▄▄▄▄▄▄▄▄▄▅▄▅▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▃▄▄▄▄▄▅▄▄▄▄▄▄▄▄▄▅▄▄▅▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▅▄▄▄▅▅▅▅▅▄▄▅▅▅▅▅▅▄▅▅▅▆▃▄▃▄▄▃▄▄▄▄▄▁▄▄▄▄▄▄▄▅▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▅▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▁▄▄▄▄▄▄▄▅▄▄▄▅▄▄▄▄▄▅▄▄▄▅▅▅▅▅▆▆▆▆▆▆▄▄▄▃▄▄▄▃▄▄▄▅▄▄▄▄▅▅▅▄▄▄▄▃▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▅▄▄▄▄▃▄▄▄▄▄▃▄▄▅▄▄▄▄▄▄▄▅▄▅▄▁▄▄▄▄▄▄▄▄▄▄▄▄▆▅▄▄▄▄▄▄▄▄▄▄▅▄▄▄▄▅▄▄▄▄▆▄▄▄▅▄▄▄▄▄▄▄▄▄▃▄▄▄▄▄▄▄▄▄▄▄▅▄▄█▄▅▅▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▁▄▄▄▄▄▄▅▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▅▄▄▅▄▄▄▄▅▄▄▄▄▄▄▄▅▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▅▅▆▆▆▆▆▆▆▄▄▁▃▄▁▄▁▃▁▄▁▄▄▁▄▄▄▃▄▄▄▄▄▄▄▅▄▄▄▄▄▄▄▅▄▄▄▄▄▄▄▄▅▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▅▁▄▄▄▄▄▄▄▅▄▄▄▄▄▄▄▄▄▄▄▄▄▁▄▄▄▄▄▄▄▄▄▄▄▄▅▄▄▄▄▄▄
waves.svg,5.48ms,267.56µs,266.46µs,143.67µs,571.29µs,▁▁▄▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▅▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▄▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▇▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▄▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃█▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▅▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▄▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▅▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▅▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃
roads.svg,5.08ms,180.32µs,184.63µs,12.92µs,355.46µs,▆▆▁▃▃▃▃▄▃▄▃▃▃▃▃▃▃▄▃▄▃▃▃▄▃▃▃▃▄▃▃▄▃▃▄▃▃▃▄▃▃▃▄▃▄▃▃▃▃▃▃▃▄▃▃▃▄▃▃▃▃▃▄▃▃▃▄▃▃▃▃▄▃▃▃▄▃▃▃▃▄▃▃▃▃▃▃▃▁▄▄▄▃▃▃▄▃▃▄▃▄▄▄▄▁▄▄▄▄▄▁▄▄▄▄▄▄▄▄▄▄▄▅▄▄▄▄▄▄▄▄▄▄▄▅▄▁▄▅▅▄▄▅▅▅▄▅▄▅▄▄▄▄▄▄▅▅▄▅▅▅▅▅▅▄▅▅▅▄▅▅▅▅▄▅▄▄▄▁▄▄▅▄▅▄▅▅▅▄▄▄▄▅▄▅▅▄▅▅▅▄▄▅▄▅▄▄▅▅▅▄▅▄▅▅▅▅▄▅▅▅▄▅▄▅▅▄▅▅▅▅▄▅▄▅▄▅▄▅▅▄▅▄▅▄▄▅▄▅▅▄▅▅▅▅▄▅▅▅▅▄▅▄▅▅▄▄▄▅▅▄▄▄▄▄▅▄▅▄▅▄▄▅▄▅▅▅▄▅▅▅▄▄▅▁▄▅▄▅▅▅▅▅▅▅▅▅▅▇▆▇▆▅▅▅▅▅▅▅▅▅▆▇▇▆▅▅▅▅▅▅▅▅▇▇▅▅▅▆▅▅▅▅▆▅▅▇▇▇▅▅▅▅▅▆▆▅▅▅▅▅▅▆▅▇▆▅▄▁▄▅▅▄▅▅▅▄▅▄▅▄▄▅▅▄▅▅▅▅▅▄▅▄▄▄▅▄▅▅▄▄▅▄▄▄▅▅▄▅▅▅▅▅▄▄▅▄▄▅▅▅▅▅▄▅▄▄▅▅▅▄▄▅▅▅▅▅▅▄▅▅▅▅▅▅▅▅▅██▄▄▅▄▄▅▅▅▄▅▅▅▅▄▅▅▄▄▄▅▅▄▄▄▄▅▅▅▄▅▅▄▅▅▅▅▅▄▅▄▄▄▅▅▄▄▅▅▄▄▄▄▅▅▄▄▄▄▅▄▄▄▅▅▅▄▅▅▅▄▅▄▅▅▅▅▅▅▂▄▅▄▅▅▅▅▅▅▄▄▄▄▅▅▄▅▅▅▅▄▅▅▅▅▅▅▅▄▄▄▄▄▄▄▄▄▅▄▅▄▄▇▅▅▅▅▅▅▄▅▅▅▄▄▄▅▅▄▅▄▄▅▅▄▅▅▅▄▄▅▅▅▅▅▅▅▅▄▅▄▅▄▅▄▄▅▅▅▅▅▅▄▄▄▄▅▄▅▄▅▄▄▅▅▅▅▄▅▅▅▅▅▄▅▅▅▅▄▄▄▄▄▅▄▄▅▅▅▄▅▄▄▄▅▅▅▅▅▄▅▅▄▅▅▄▄▄▅▅▅▄▄▅▅▅▄▅▄▅▅▄▄▅▅▄▅▄▄▅▄▄▅▅▅▄▅▅▄▅▅▃▄▄▄▄▄▄▄▄▄▄▁▄▄▄▄▁▄▄▅▄▄▅▄▅▄▅▅▄▆▅▅▅▆▆▄▅▅▄▅▅▅▅▅▅▅▅▄▅▄▅▅▁▅▅▅▄▄▅▅▅▅▄▄▅▄▅▄▄▅▅▅▄▅▄▅▄▃▄▃▃▄▃▃▄▄▄▄▃▄▄▂▃▄▁▄▃▃▄▄▃▄▄▁▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▅▁▄▄▄▅▅▅▅▅▇█▆▅▅▅▅▅▅▇▆▇▆▅▅▄▅▅▄▄▅▅▅▅▅▅▄▅▄▄▅▅▄▅▄▅▅▅▅▅▅▅▅▄▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▄▄▅▄▄▅▅▅▄▅▄▄▆▄▄▅▅▅▁▄▅▂▄▅▄▅▅▅▄▄▅▅▄▄▅▅▅▅▄▅▅▅▄▄▅▅▅▄▄▄▅▅▅▅▅▅▅▅▅▅▅▄▅▅▅▅▄▄▄▄▄▄▄▅▅▅▄▅▅▅▄▅▅▄▅▄▄▄▅▅▄▅▅▄▅▄▄▅▄▅▅
