AdapterInfo { name: "Apple M1 Pro", vendor: 0, device: 0, device_type: IntegratedGpu, driver: "", driver_info: "", backend: Metal }
samples: 1000
test,cpu_encode,mean,median,min,max,plot
embrace.svg,3.19ms,123.81µs,122.29µs,11.08µs,1.35ms,█▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▁▁▁▂▁▁▁▁▁▁▁▁▂▁▁▁▁▁▁▁▁▁▂▂▁▂▂▁▁▁▂▁▁▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▁▁▂▂▂▂▂▁▁▂▂▂▁▁▁▂▂▁▁▂▂▂▁▁▂▂▂▂▁▂▂▂▁▁▁▂▂▁▁▂▂▂▂▂▁▁▂▂▂▁▁▁▂▂▂▁▂▂▂▂▂▂▂▂▂▁▂▂▂▂▁▂▂▂▂▁▁▁▂▁▁▁▁▂▁▁▁▁▂▁▁▁▂▂▁▁▂▂▂▁▁▂▂▁▁▂▂▁▁▂▂▁▁▂▂▂▁▁▂▂▂▁▂▂▂▁▁▂▂▁▁▁▂▂▁▁▂▂▂▁▂▂▂▁▁▂▂▁▁▁▂▂▁▁▂▂▂▁▁▂▂▁▁▂▂▁▁▂▂▂▁▁▂▂▂▁▂▂▂▂▂▂▂▂▁▁▂▂▁▁▁▂▂▁▂▂▂▂▂▁▂▂▂▂▂▁▂▂▂▁▁▂▂▁▁▁▂▂▁▁▁▂▁▁▁▁▂▁▁▁▂▁▁▁▂▂▁▁▂▂▁▂▂▂▂▂▂▂▁▂▁▁▁▁▂▁▁▁▁▂▁▁▁▂▂▁▁▁▂▂▂▁▁▂▂▂▁▁▂▂▂▂▁▁▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▁▁▁▂▁▁▁▁▂▂▁▁▁▁▂▁▁▁▂▂▁▁▁▂▂▁▁▁▂▁▁▁▂▁▁▁▂▂▁▁▁▂▁▁▁▂▂▁▁▂▂▂▂▁▁▂▂▁▁▂▂▂▁▁▂▂▂▁▂▂▂▁▁▂▂▂▁▂▂▂▂▂▁▁▂▂▂▁▁▂▂▂▁▂▂▂▂▁▁▂▂▂▁▁▂▂▂▁▂▂▂▂▁▁▂▂▂▂▁▁▂▂▂▁▁▂▂▂▁▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▁▁▂▂▂▁▁▂▂▁▁▂▂▂▂▁▁▂▂▂▂▁▂▂▂▂▁▂▂▂▂▁▁▂▂▁▁▁▂▂▁▁▂▂▂▁▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▁▁▂▁▁▁▂▂▂▁▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▁▁▂▂▁▂▁▂▂▂▁▁▂▂▂▁▁▁▂▂▁▁▁▂▂▁▁▁▂▂▂▁▂▂▁▁▂▂▂▁▁▂▂▂▁▂▂▂▂▁▁▂▂▂▁▁▂▂▂▂▂▂▂▂▁▁▂▂▂▁▁▂▂▂▁▁▂▂▂▁▂▂▂▁▁▂▂▂▁▁▁▂▂▁▁▁▂▂▁▁▁▂▂▁▁▁▂▂▁▁▂▂▂▁▂▂▂▂▂▂▂▂
paris-30k.svg,211.27ms,1.78ms,1.72ms,127.50µs,2.39ms,▁▁▆▆▇▇▆▆▆▆▆▆▇▇▇▆▇▇▇▆▆▆▆▇▆▆▆▆▆▆▇▆▇▆▇▆▆▆▆▆▇▆▆▆▇▇▆▇▇▆▇▇▆▆▆▆▆▇▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▆▆▇▆▆▆▆▇▆▇▆▆▇▆▆▇▆▇▆▆▆▇▇▆▆▇▆▆▇▆▆▆▆▆▆▆▇▆▆▇▇▆▇▆▆▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▇▆▇▆▆▆▆▆▆▇▆▆▆▆▆▆▆▆▆▇▆▇▇▆▆▇▆▆▆▆▆▆▇▆▇▇▆▇▇▆▇▆▆▆▆▆▆▇▇▆▆▆▇▆▆▆▇▆▆▆▆▆▇▆▇▇▆▆▆▇▆▆▆▇▆▇▇▆▇▆▆▇▆▆▆▇▆▆▆▇▆▇▆▆▆▆▆▆▆▆▆▆▇▆▇▇▆▆▆▇▆▇▇▆▆▆▆▆▆▆▇▆▇▇▆▆▆▇▆▆▆▇▆▆▆▆▆▆▆▇▇▆▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▇▆▆▆▆▆▆▆▆▇▆▆▆▆▆▇▆▆▆▆▆▆▆▆▇▆▇▆▆▆▆▆▆▆▆▆▇▆▆▆▆▇▆▇▆▆▆▇▆▆▆▇▆▆▆▆▆▆▇▇▆▆▆▆▇▆▇▆▆▇▇▆▆▇▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▆▆▆▇▆▆▆▆▆▆▆▆▇▆▆▆▆▆▆▆▆▇▆▇▇▆▆▇▆▇▇▆▇▆▆▆▇▆▆▆▆▇▆▆▆▆▆▆▆▆▇▆▆▆▇▆▆▆▆▆▇▆▇▇▆▆▆▇▇▆▇▆▆▆▇▆▆▆▆▆▇▇▆▆▆▆▆▆▆▇▇▇▆▆▆▆▆▇▆▆▇▆▇▇▆▆▆▇▆▆▇▇▆▆▆▆▆▆▆▆▇▆▆▇▆▆▆▆▆▇▆▆▆▇▇▆▆▆▇▇▆▆▆▆▆▇▆▆▇▇▇▇▇▇▆▆▆▆▇▇▆▆▆▇▆▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▇▆▆▆▆▆▆▆▇▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▇▇▆▆▆▆▆▆▇▆▆▆▆▇▆▆▆▆▆▇▆▆▆▇▇▇▆▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▇▆▆▆▆▆▆▇▆▆▆▆▇▆▆▇▆▆▆▆▆▆▆▇▆▆▆▆▆▆▆▆▇▆▇▆▆▆▆▆▆▆▆▆▇▆▆▆▇▆▆▆▆▆▆▆▆▆▆▆▆▇▆▆▇▆▆▆▆▇▆▆▇▆▆▆▇▇▇▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▇▆▆▇▆▇▆▆▆▆▆▇▆▆▆▆▆▆▇▆▆▆▆▆▇▆▆▇▆▇▇▆▆▇▆▇▆▆▇▆▇▇▆▆▆▆▆▇▆▆▆▆▆▆▆▆▆▆▇▆▇▆▆▇▆▇▇▆▆▆▆▆▆▆▆▆▇▆▇▆▆▆▆▆▆▆▆▆▆▆▇▆▇▆▆▆▆▆▆▇▆▆▇▆▇▆▇▇▇▆▆▆▆▆▆▆▆▆▇▆▆▆▆▆▆▆▆▇▆▆▇▆▆▆▇▆█▆▇▆▆▆▇▆▆▆▆▆▆▇▆▆▆▆▆▆▆▇▇▇▇▆▆▆▆▇▆▇▇▆▆▆▆▇▆▇▇▆▇▆▆▇▆▆▆▇▇▆▆▆▆▇▆▆▆▇▇▆▆▆▆▆▆▇▇▆▆▆▆▇▆▆▆▇▆▆▇▆▆▆▇▆▆▆▆▆▆▆▆▆▇▆▇▆▆▆▆▇▆▆▆▆▆▆▆▆▆▆▆▆▇
paris-70k.svg,164.48ms,1.24ms,1.22ms,1.20ms,1.98ms,█▆▃▁▃▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▃▁▁▁▁▃▃▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▃▁▁▁▁▃▁▃▁▁▁▁▁▁▃▁▁▁▁▁▁▃▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▃▁▁▁▃▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▃▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▃▁▁▃▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▄▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▃▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▃▁▃▁▁▁▃▁▁▁▁▃▁▁▁▃▁▁▃▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▃▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▃▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▂▁▁▃▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▃▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▃▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▃▃▁▁▁▁▁▁▃▁▁▁
tiger.svg,2.62ms,171.51µs,199.54µs,9.83µs,1.22ms,██▂▂▂▂▃▂▁▁▁▂▁▁▁▂▂▁▂▂▁▁▁▂▂▁▁▂▁▁▂▂▂▂▂▁▁▁▁▂▂▂▂▂▂▁▁▁▂▁▁▂▁▂▁▂▁▂▂▂▂▂▂▂▂▂▂▁▁▁▂▁▂▂▂▁▂▂▂▂▂▁▂▂▂▂▂▁▁▂▂▄▄▂▃▁▁▂▁▂▁▁▂▂▂▂▁▁▄▁▁▁▂▂▁▁▄▂▁▂▂▂▂▂▂▁▁▂▂▁▂▂▄▁▁▂▂▁▂▁▁▄▂▂▁▂▁▁▂▁▁▂▂▂▁▁▂▂▂▂▂▃▁▂▁▂▂▂▂▂▁▂▂▂▂▂▂▁▁▂▂▂▁▁▂▁▁▄▂▃▂▃▂▂▂▂▂▂▃▂▄▂▂▂▁▁▁▁▂▂▂▂▁▂▁▂▁▁▁▁▂▂▁▁▁▂▂▂▂▁▂▂▂▂▂▁▂▄▂▂▂▂▁▂▂▁▂▂▁▂▂▂▂▃▂▁▂▂▂▁▂▁▂▂▂▁▂▂▂▂▂▁▂▂▁▂▂▂▁▂▂▂▂▁▃▁▁▂▁▂▁▁▂▁▂▁▁▂▂▁▂▂▂▂▂▂▂▂▁▂▁▂▂▂▁▁▁▂▂▂▂▂▂▂▁▁▂▂▁▄▂▂▂▁▂▁▂▁▂▂▁▂▄▂▂▂▁▁▂▂▁▂▂▂▂▂▂▂▂▂▂▂▁▁▁▂▄▂▂▄▂▁▂▂▂▂▁▁▃▁▁▂▂▁▁▂▁▂▁▁▂▁▁▂▁▂▁▂▁▁▂▂▃▂▂▂▂▂▁▂▂▂▁▂▂▁▂▁▂▁▂▂▁▂▂▁▂▂▂▁▂▁▂▁▂▂▃▁▁▁▂▁▂▁▁▁▁▁▂▁▁▁▂▁▂▂▁▁▁▂▂▁▂▂▂▁▂▃▁▂▂▁▄▂▂▁▂▂▁▄▂▁▃▃▃▁▁▃▁▃▁▂▂▂▁▁▂▂▁▂▁▁▁▂▂▂▁▂▂▂▂▁▁▂▁▁▁▂▂▂▁▂▂▁▁▁▂▁▁▁▂▂▂▁▂▂▁▄▂▁▃▂▂▁▂▁▂▂▂▁▁▁▂▄▂▂▂▁▂▂▂▂▂▂▃▂▂▁▁▄▁▂▁▂▁▁▂▂▂▂▂▁▂▁▁▂▂▁▁▂▁▂▂▂▂▄▃▁▂▂▁▂▃▁▂▂▁▂▂▂▂▂▁▂▁▁▂▂▄▁▂▁▂▂▂▂▁▂▄▂▁▂▂▁▂▁▂▁▁▁▁▂▁▂▁▄▂▄▁▁▂▂▂▂▁▂▂▂▂▂▂▁▂▄▂▂▃▂▂▁▁▂▂▁▂▂▂▁▁▁▂▁▁▂▁▄▂▂▂▃▁▂▂▂▁▂▁▁▂▁▂▂▂▂▁▂▂▂▁▂▂▂▂▁▁▁▄▂▂▁▁▄▂▂▁▁▂▂▂▁▂▁▂▁▂▃▂▁▂▂▂▁▁▂▁▂▂▁▂▁▂▂▂▁▂▂▁▁▁▂▁▂▁▂▁▁▂▃▂▂▄▁▂▃▂▂▁▂▁▂▂▂▁▃▂▂▂▁▂▄▂▁▁▃▃▂▁▁▁▂▁▁▂▂▁▁▁▂▄▂▂▃▂▂▂▂▂▃▁▂▂▁▂▂▂▁▂▁▂▂▂▂▁▂▁▂▁▂▁▂▂▁▁▁▁▂▂▂▂▂▅▁▁▁▁▁▁▂▁▂▂▂▂▁▂▂▂▂▂▄▂▂▂▂▁▂▂▁▁▁▂▂▂▁▁▁▁▄▂▁▁▁▁▄▁▃▂▂▁▂▂▁▁▂▂▂▁▁▁▂▂▂▁▂▂▃▂▂▂▂▂▂▁▂▁▃▁▂▂▂▁▂▂▁▄▂▁▂▁▂▁▂▁▁▂▂▁▂▂▂▂▁▂▁▁▁▁▂▂▄▂▂▁▁▄▂▃▂▁▂▁▁▂▂▂▁▁▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▁▃▁▂▁▂▂▂
paris-50k.svg,173.34ms,1.30ms,1.28ms,12.63µs,1.67ms,▂▁▆▇▆▇▆▆▆▆▆▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▇▆▆▆▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▇▆▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▇▇▆▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▇▆▆▇▆▆▆▆▆▆▆▆▆▇▆▆▆▆▆▇▆▆▆▆▇▆▆▆▆▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▇▆▆▆▆▆▆▆▆▆▆▇▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▇▆▆▆▇▆▆▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▆▆▆▆▇▆▆▆▇▆▆▆▆▆▇▇▇▆▆▆▆▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▆▆▇▆▆▆▆▆▇▆▆▆▇▆▇▆▇▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▆▆▆▆▆▆█▆▆▆▆▆▆▆▆▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▇▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▇▆▆▇▆▆▆▆▆▆▇▆▆▆▆▆▇▆▆▆▆▆▆▇▆▆▆▆▆▇▆▆▆▆▆▇▆▆▆▆▆▇▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▇▇▆▆▆▆▇▆▆▆▇▆▆▆▇▆▆▆▆▆▇▆▆▆▆▇▆▆▇▆▆▆▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▆▆▆▇▇▆▆▆▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▇▆▆▇▆▆▆▆▆▆▆▆▆▆▆▆▇▇▇▆▆▆▆▆▆▇▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▆▆▆▆▆▆▆▆▆▇▇▆▆▆▆▇▆▆▆▆▆▆▆▆▇▆▆▆▆▆▇▆▆▆▆▆▇▆▆▆▆▆▆▆▆▆▆▆▇▆▇▆▆▆▆▆▆▆▆▆▆▆▇▆▆▆▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▆▇▆▆▆▆▆▆▆▆▆▆▇▆▇▆▆▆▆▆▆▆▇▆▆▆▇▆▆▆▆▆▆▆▆▆▆▇▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▆▇▆▆▇▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▇▇▆▆▆▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▆▆▆▆▆▆▆▆▆▇▇▆▆▆▆▇▆▆▆▆▆▆▆▆▇▆▆▆▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▆▆▆▆▇▆▆▆▆▆▆▆▆▆▇▆▇▆▆▆▆▆▇▆▆▆▆▆▆▆▆▆▆▆▇▆▆▆▆▆▆▆▇▆▆▆▆▇▆▆▆▆▆
contour.svg,105.72ms,366.72µs,363.96µs,341.50µs,1.30ms,██▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▄▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
