AdapterInfo { name: "Apple M1 Max", vendor: 0, device: 0, device_type: IntegratedGpu, driver: "", driver_info: "", backend: Metal }
samples: 1000
test,mean,median,min,max,plot
embrace.svg,93.50µs,91.63µs,14.75µs,3.51ms,█▆▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
paris-30k.svg,208.66µs,127.58µs,20.83µs,1.11ms,▁▂▂▂▂▂▂▂▂▂▂▂▂▂█▂▁▂▂▂▂▂▂▁▂▁▂▁▂▂▂█▂▂▂▂▇▁▂▂▂▂▂▂▂▂▂█▂▂▂▂▂█▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▅▂▂▂▂▂▂▂▂▂▂█▅▂▂▂▂▂▂▂▂▂▇▂▂█▂▂▂▂▂▂▂▂▂▂▂▂▆▂▂▂▂▂▂▂█▂▂▆▂▂▂▇▂▂▂▁▂▂▂▂▂▂▅▂▆▂▂▂▂▂█▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂█▂▂▂▂▂▂▂▂▂▁▂▂▂▂▄▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▄▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▆▆▂▂▂▄▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▄▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▄▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▆▂█▂▂▅▂▂▂▂▂▂▂▂▂▂▂▂▂▅█▂▂▂▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂█▂▂▂▂▂▂█▁▂▁▂▂▂▂▂▂▂▂▂▂▂▂▅▂▂▂▂▂▂▇▂▂▂▂▅▂▂▂▂▅▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▅▂▂▂▂▅▆█▂▂▂▆▂▇▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▆▂▂█▂▂▇▂▂▂▂▇▂█▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂█▂▂▂▂▂▁▂▂▂▂▆▂▂▂▂█▂▂█▂▂▂▂█▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂█▂▂▂▂▂▇▂▂▂▂▂▂▂▂▅▂▂▂▂▂▂▂▂▁▂▂▇▂▂▂▂▄▂▂▂▂▂▂▅▅▂▂▂▂▂▂▂█▂▂█▂▂█▂▂▂▂▂▅▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▄▂▂▂▂▂▂▂▂▂▂▂▅█▂▂▂▂▄▂▆▂▂▂▂▂█▂▂▂▂▅▂▂▂▂▂▂▂▂▁▇▅▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▅▂▂▂▂▂▂▂▂▂▂▂█▂▂▂▇▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▆▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂█▂▂▂▂▅▂▂▂▂▂▂▂▂▂▂▂▄▂█▂▂▂▂▂▂▂▂▂▂▂▅▂▆▂█▂▂▂▂▂▂▂▂▂▂▂▂▆▂▂█▂▇▂▂▅▂▂▂▂▇▅▅▁▂▂▆▂█▂▂▂▂▂▁▂▂▂▂▂▂▂▂▁▅▂▂▂▂▅▂▂▂▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂██▂▂▂▂▂▂▂▂▂▂▂▂█▂▂▂▂▂▂▂▂▂▂▂▂▂▅▂█▁▂▂▂▂▂▂▂▂▂▇▂▁▂▂▅▂▂▂▄▂▁▂▂▂▂▂▇▂▄▂▂▂▁▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂█▂▂▂▂▂▂▂▂▂▂▂▂█▂▂▂▂▁▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂█▅▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂
paris-70k.svg,254.72µs,131.63µs,10.04µs,1.38ms,█▂▂▂▂▂▂▂▂▂▂▅▂▂▂▂▂▂▅▂▂▂▂▂▁▁▂▂▂▂▂▂▂▂▂▂▅▅▂▂▂▂▅▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▅▂▂▂▂▅▂▂▂▂▅▂▂▅▂▂▂▅▂▂▅▂▅▂▂▂▂▂▂▅▂▅▂▂▂▂▂▂▂▅▂▅▂▅▂▂▅▂▂▅▂▂▂▁▂▂▅▂▂▂▂▅▂▅▅▅▅▂▂▂▅▂▅▂▂▂▂▂▂▁▂▂▁▂▅▅▅▂▂▂▂▅▂▂▂▅▂▂▅▂▂▅▂▂▅▅▅▂▅▂▂▂▂▂▂▂▂▂▂▂▂▅▅▅▂▅▂▂▂▂▅▂▂▂▂▅▂▂▂▅▅▅▂▂▂▂▂▅▂▂▅▅▂▂▅▂▂▂▂▂▂▂▂▂▂▂▅▂▂▅▂▂▂▂▂▂▅▂▂▂▂▂▂▅▂▅▂▂▅▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▃▁▁▁▁▁▁▁▅▁▁▁▁▁▁▁▁▁▁▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▃▅▂▅▂▅▄▅▅▂▅▅▂▄▂▂▃▂▂▂▂▁▂▂▂▅▂▂▂▅▃▁▂▁▁▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▅▂▂▂▅▂▂▂▅▅▂▂▅▂▅▂▁▂▂▂▂▂▁▂▂▂▄▅▂▅▂▂▂▂▂▂▂▁▂▂▃▂▅▂▂▂▂▂▂▂▂▂▂▂▅▅▂▅▂▂▂▂▂▅▂▂▂▅▂▁▂▂▁▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▅▂▂▂▂▂▂▂▂▂▂▅▂▂▂▂▂▂▂▂▂▂▂▂▂▅▂▂▂▂▂▂▂▂▁▂▂▂▂▅▂▂▂▂▂▅▂▅▅▂▂▂▂▂▂▂▄▂▂▂▂▂▂▂▂▂▂▂▅▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▅▂▂▅▂▂▂▂▅▂▂▂▂▅▅▂▂▂▂▅▅▅▂▂▂▂▂▅▂▅▂▂▂▂▅▂▂▂▂▅▂▅▂▂▂▅▅▂▂▂▅▂▂▅▁▂▂▂▅▂▂▁▂▅▅▂▁▂▂▂▅▂▂▂▂▂▂▂▂▂▅▅▂▅▂▂▂▅▅▅▂▂▂▂▂▂▂▂▂▂▂▅▂▅▂▂▅▂▂▂▅▂▂▂▂▂▅▂▂▂▂▂▂▂▂▂▂▂▂▂▅▂▂▂▂▂▂▂▂▂▃▂▂▅▅▃▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▅▂▅▂▂▂▂▂▂▂▂▂▂▂▂▂▅▅▂▂▂▅▅▂▅▂▂▂▂▂▂▅▂▂▂▅▂▅▂▂▂▂▂▂▅▅▁▅▂▂▂▂▂▅▂▂▂▂▂▅▂▂▂▂▂▂▂▅▂▂▂▅▅▂▂▂▂▂▂▂▂▅▅▂▂▂▂▂▂▂▂▂▂▂▅▅▂▂▂▂▂▅▂▅▂▅▂▂▂▂▂▂▂▂▁▂▂▅▁▂▂▂▅▅▂▂▂▂▂▅▄▂▂▂▂▅▅▂▂▃▂▂▂▅▂▂▂▂▂▂▂▂▅▂▅▂▂▂▅▂▂▂▅▃▅▂▄▂▅▂▂▂▂▂▅▂▂▂▂▅▂▂▂▁▂▅▅▂▂▂▅▂▂▅▂▂▅▅▂▂▂▅▂▂▂▂▁▁▂▁▁▁▁▁▁▄▅▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▅▂▂▂▁▂▅▂▂▂▃▂▂▁▁▂▅▂▅▂▂▂▄▅▅▂▂▂▄▂▅▂▂▂▂▂▂▂▂▂▂▂▂▂
tiger.svg,89.56µs,91.33µs,20.83µs,502.29µs,▂▂▁▁▂▂▃▁▁▁▂▂▂▁▁▁▂▁▂▂▂▂▂▂▁▁▁▂▂▁▁▁▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▄▁▂▂▂▂▁▃▂▁▂▁▃▂▂▂▂▂▃▃▁▂▁▁▅▂▂▂▁▂▁▁▂▁▂▂▂▂▁▂▂▂▂▁▂▂▂▂▂▁▂▂▁▂▂▁▂▁▂▂▁▂▁▂▂▂▂▁▂▂▁▃▂▂▂▂▂▂▂▂▂▁▂▂▂▃▂▃▁▂▂▂▂▂▂▂▃▃▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▃▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▃▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂█▂▂▂▂▂▂▂▂▁▁▃▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▃▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▃▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▃▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▃▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▃▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▁▂▂▂▁▃▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▁▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▁▃▂▂▂▂▂▂▁▂▂▁▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂
paris-50k.svg,206.96µs,136.42µs,23.38µs,1.03ms,▂▂▂▂▂▂▇▂▂▂▆▂▂▂▂▂▂▇▂▇▂▂▇▂▂▂▂▂▇▂▂▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▁▂▂▇▂▂▂▂▂▂▆▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▁▂▇▂▂▂▂▂▂▂▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▇▂▂▂▂▇▂▂▂▂▁▂▂▂▅▇▇▆▂▂▂▂▂▂▂▂▂▂▂▂▇▂▂▁▂▁▂▁▂▂▂▂▁▂▂▂▂▁▂▂▂▂▂▂▂▂▇▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▄▂▂▁▂▂▂▂▅▂▂▇▂▂▂▇▆▆▂▇▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▇▁▂▂▅▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▄▂▄▂▂▂▂▁▁▂▁▆▂▂▁▂▁▂▂▂▂▂▂▂▁▂▃▂▂▂▂▂▂▂▁▂▂▂▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂▃▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▇▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▇▂▂▂▂▂▂▂▂▂▇▂▂▂▂▇▂▂▂▅▂▂▂▂▂▂▂▂▂▂▇▂▇▂▂▂▂▅▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▇▂▂▂▂▃▁▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▇▂▂▇▂▂▂▂▂▂▂▁▂▂▂▆▂▂▂▇▂▂▂▂▂▂▇▂▂▂▂▂▂▄▂▂▂▂▂▂▂▂▇▂█▂▂▇▇▂▂▂▇▂▂▂▂▂▆▂▂▇▇▂▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▇▂▂▂▂▂▂▂▂▂▇▂▁▂▄▂▂▂▂▁▂▂▂▂█▂▂▂▇▂▂▂▂▂▅▂▇▂▂▂▂▂▂▁▁▂▂▂▂▄▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▇▂▂▂▂▂▂▇▂▂▂▂▇▂▂▂▂▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂▇▂▂▂▂▂▂▂▆▂▇▂▂▂▂▂▂▂▆▂▂▇▂▂▇▂▇▂▂▂▂▇▂█▂▂▂▂▂▂▂▂▂▂▂▂▄▂▂▇▁▂▂▂▇▅▂▇▅▂▂▂▂▂▂▇▂▂▂▃▂▇▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▄▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▇▂▂▂▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂▂▇▂▂▇▂▂▇▅▂▂▂▂▇▂▇▂▂▆▂▂▂▂▂▂▇▂▂▂▂▂▂▇▂▂▂▂▂▂▂▂▇▂▂▂▂▂▂▂▂▂▇▇▂▂▂▂▂▂▂▂▁▂▂▂▂▃▂▂▂▂▂▂▇▂▂▇▂▅▇▂▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▇▂▂▂▂▂▃▂▂▂▂▂▂▂▂▂▂▂▂▂▂▅▂▂▂▂▂▂▂▂▂▂▂
contour.svg,110.88µs,106.21µs,12.83µs,455.25µs,▂▂▂▂▅▁▁▁▂▂▂▁▂▂▂▂▂▁▂▅▄▂▁▂▁▂▂▂▂▁▂▂▂▁▁▂▁▁▁▂▁▁▂▂▃▁▂▅▂▁▂▅▂▅▂▅▄▁▂▃▅▄▁▅▃▂▃▁▄▃▂▂▅▂▅▂▁▅▂▃▃▂▄▂▃▃▁▂▃▇▂▂▂▂▁▂▂▃▂▂▁▃▂▂▂▃▄▃▁▅▃▃▄▃▁▃▄▃▁▂▂▂▂▂▂▁▅▂▂▂▂▁▁▂▃▄▂▃▃▅▂▃▂▃▂▃▂▂▃▃▃▃▃▂▂▂▂▃▂▃▂▂▂▄▃▃▂▂▂▃▅▂▂▂▁▅▃▃▂▂▂▂▃▃▅▂▂▂▂▁▅▁▃▁▃▅▃▃▃▁▁▁▃▃▂▂▂▃▂▂▅▂▅▃▂▂▂▃▁▃▂▃▃▂▂▂▃▃▄▃▃▅▁▂▁▂▃▂▃▃▂▃▁▁▁▃▂▂▅▂▆▁▂▂▂▂▂▂▂▂▁▅▃▂▂▃▁▃▁▂▃▂▃▃▂▂▅█▂▂▂▃▃▇▁▁▅▂▅▂▃▂▂▂▃▁▂▁▃▂▃▂▃▃▂▁▂▂▃▂▅▂▃▂▁▁▁▁▂▃▂▃▁▂▃▁▂▂▂▁▂▂▂▂▄▃▁▁▃▃▂▂▂▂▃▃▁▃▂▂▂▃▃▃▄▂▂▃▂▂▃▃▃▃▃▂▂▂▂▂▃▂▂▄▃▂▂▅▃▂▃▂▂▂▂▃▂▂▁▂▄▁▃▃▂▂▅▁▃▃▃▃▂▃▃▁▃▃▃▂▃▃▄▃▁▁▃▃▂▂▁▂▁▄▂▂▄▄▁▂▂▃▃▂▃▃▄▃▂▃▂▂▃▃▃▁▂▄▃▂▃▂▂▂▁▅▃▃▂▃▃▃▂▂▃▂▂▃▁▂▂▃▂▂▂▃▂▂▃▂▃▂▃▂▃▁▃▃▃▃▃▃▃▇▁▅▃▃▃▃▃▃▁▃▂▂▂▃▂▃▂▅▂▃▃▃▂▂▂▁▂▅▅▁▂▁▄▂▃▃▃▂▃▅▃▁▂▂▄▂▂▃▁▃▂▂█▄▃▁▃▂▂▃▃▄▄▄▃▁▃▂▃▃▂▃▇▃▃▃▃▂▄▂▂▁▂▂▂▂▁▄▅▃▄▂▂▂▅▂▅▂▂▂▂▂▂▂▂▅▂▃▁▂▂▂▃▃▃▃▅▂▁▁▅▂▂▃▃▃▁▃▂▂▃▃▇▁▅▂▃▂▂▂▃▃▃▂▃▃▁▁▂▁▂▃▁▅▁▂▃▂▁▃▂▅▂▂▁▃▂▄▃▃▃▃▃▁▃▁▃▃▃▃▃▃▃▃▃▃▅▃▃▃▃▃▇▃▃▃▃▃▃▃▃▃▇▃▅▂▂▃▃▇▃▃▃▂▂▃▂▃▂▃▁▅▃▂▃▅▄▃▃▂▃▂▃▃▇▂▁▃▅▂▅▂▃▃▂▂▃▅▄▂▃▁▂▂▂▃▃▃▃▃▁▃▃▃▂▃▃▄▂▂▃▂▃▂▃▃▃▃▃▃▃▁▁▃▃▃▂▂▁▃▃▂▂▂▁▂▃▁▃▂▃▅▃▂▃▃▃▃▂▃▂▅▁▃▃▅▃▃▄▅▁▃▂▂▃▃▃▇▁▁▁▂▂▃▅▂▃▂▂▄▄▃▂▂▂▁▁▂▂▁▁▂▄▁▄▂▂▃▂▂▁▁▂▂▁▂▂▂▃▁▂▅▁▂▂▂▁▁▂▁▁▁▅▅▅▁▁▂▂▁▁▂▁▅▅▅▂▂▄▁▄▄▃▂▂▂▂▁▂▃▁▃▄▁▅▂▁▅▂▂▂▁▂▄▃▁▂▄▁▂▂▅▁▂▂▂▁▂▂▁▄▂▁▂▂▃▁▅▂▃▂▁▁▃▂▅▂▂▅▇▂▅▂▂▁▂▃▂▁▃▁▂▁▅▃▃▂▃▃▂▂▃▂▂▂▅▃▃▂▂▃▃▂▁▂▂▂▃▃▃▃▁▂▅▂▂
